phylum,class,order,family,genus,species,specificEpithet,body mass,body mass - units,original body mass,original body mass - units,metabolic rate,original metabolic rate,mass-specific metabolic rate,mass-specific metabolic rate - units
Chordata,Reptilia,Squamata,Phyllodactylidae,Ptyodactylus,Ptyodactylus hasselquistii,hasselquistii,0.0064,kg,6.4,g,0.003498992,0.063,0.546717477,W/kg
Chordata,Reptilia,Squamata,Gekkonidae,Bunopus,Bunopus tuberculatus,tuberculatus,0.0022,kg,2.2,g,0.008973109,0.47,4.078685942,W/kg
Chordata,Reptilia,Squamata,Phrynosomatidae,Sceloporus,Sceloporus occidentalis,occidentalis,0.0131,kg,13.1,g,0.00715847,0.24,0.546448087,W/kg
Chordata,Reptilia,Squamata,Phrynosomatidae,Sceloporus,Sceloporus occidentalis,occidentalis,0.0152,kg,15.2,g,0.008998179,0.26,0.591985428,W/kg
Chordata,Reptilia,Squamata,Phrynosomatidae,Sceloporus,Sceloporus occidentalis,occidentalis,0.0128,kg,12.8,g,0.009588342,329,0.749089253,W/kg
Chordata,Reptilia,Testudines,Emydidae,Trachemys,Trachemys scripta,scripta,0.305,kg,305,g,0.028850194,0.0109,0.094590802,W/kg
Chordata,Reptilia,Testudines,Emydidae,Terrapene,Terrapene ornata,ornata,0.354,kg,354,g,0.028569893,0.0093,0.080705913,W/kg
Chordata,Reptilia,Testudines,Chelydridae,Chelydra,Chelydra serpentina,serpentina,3.473,kg,3473,g,0.188985636,0.0153,0.054415674,W/kg
Chordata,Reptilia,Squamata,Anniellidae,Anniella,Anniella pulchra,pulchra,0.0045,kg,4.5,g,0.002967895,0.076,0.659532195,W/kg
Chordata,Reptilia,Squamata,Phyllodactylidae,Homonota,Homonota gaudichaudii,gaudichaudii,0.00079,kg,0.79,g,7e-04,0.126,0.886075949,W/kg
Chordata,Reptilia,Squamata,Varanidae,Varanus,Varanus giganteus,giganteus,2.496,kg,2496,g,0.59488,0.0429,0.238333333,W/kg
Chordata,Reptilia,Squamata,Varanidae,Varanus,Varanus albigularis,albigularis,0.963,kg,963,g,0.339856557,0.155,0.35291439,W/kg
Chordata,Reptilia,Squamata,Agamidae,Uromastyx,Uromastyx microlepis,microlepis,0.06966,kg,69.66,g,0.0150543,0.0389,0.216111111,W/kg
Chordata,Reptilia,Squamata,Agamidae,Uromastyx,Uromastyx microlepis,microlepis,0.1982,kg,198.2,g,0.030060333,0.0273,0.151666667,W/kg
Chordata,Reptilia,Squamata,Agamidae,Uromastyx,Uromastyx microlepis,microlepis,0.47596,kg,475.96,g,0.062668067,0.0237,0.131666667,W/kg
Chordata,Reptilia,Squamata,Acrochordidae,Acrochordus,Acrochordus arafurae,arafurae,1.0474,kg,1047.4,g,0.087705263,24.66,0.083736168,W/kg
Chordata,Reptilia,Squamata,Pythonidae,Aspidites,Aspidites melanocephalus,melanocephalus,1.0275,kg,1027.5,g,0.26631671,74.88,0.259189012,W/kg
Chordata,Reptilia,Squamata,Pythonidae,Antaresia,Antaresia praelongus,praelongus,0.1055,kg,105.5,g,0.017925163,5.04,0.16990676,W/kg
Chordata,Reptilia,Squamata,Pythonidae,Antaresia,Antaresia childreni,childreni,0.3317,kg,331.7,g,0.086211499,24.24,0.259908047,W/kg
Chordata,Reptilia,Squamata,Pythonidae,Liasis,Liasis fuscus,fuscus,1.3069,kg,1306.9,g,0.104350057,29.34,0.079845479,W/kg
Chordata,Reptilia,Squamata,Pythonidae,Liasis,Liasis olivaceus,olivaceus,3.3232,kg,3323.2,g,0.396274143,111.42,0.119244747,W/kg
Chordata,Reptilia,Squamata,Pythonidae,Antaresia,Antaresia stimsoni,stimsoni,0.3499,kg,349.9,g,0.071914048,20.22,0.205527429,W/kg
Chordata,Reptilia,Squamata,Pythonidae,Morelia,Morelia spilota,spilota,1.5165,kg,1516.5,g,0.289149954,81.3,0.190669274,W/kg
Chordata,Reptilia,Squamata,Pythonidae,Morelia,Morelia variegata,variegata,2.1735,kg,2173.5,g,0.205712587,57.84,0.094645773,W/kg
Chordata,Reptilia,Squamata,Elapidae,Pseudonaja,Pseudonaja nuchalis,nuchalis,0.2141,kg,214.1,g,0.051214752,14.4,0.239209491,W/kg
Chordata,Reptilia,Squamata,Scincidae,Tiliqua,Tiliqua rugosa,rugosa,0.548,kg,548,g,0.218579235,1.6,0.398867217,W/kg
Chordata,Reptilia,Squamata,Varanidae,Varanus,Varanus rosenbergi,rosenbergi,1.287,kg,1287,g,0.423497268,3.1,0.329057706,W/kg
Chordata,Reptilia,Squamata,Varanidae,Varanus,Varanus gouldii,gouldii,1.086,kg,1086,g,0.259562842,1.9,0.239008141,W/kg
Chordata,Reptilia,Squamata,Varanidae,Varanus,Varanus panoptes,panoptes,0.931,kg,931,g,0.286885246,2.1,0.308147418,W/kg
Chordata,Reptilia,Squamata,Varanidae,Varanus,Varanus mertensi,mertensi,0.904,kg,904,g,0.163934426,1.2,0.181343392,W/kg
Chordata,Reptilia,Squamata,Anniellidae,Anniella,Anniella pulchra,pulchra,0.00494,kg,4.94,g,0.001816822,0.0662,0.367777778,W/kg
Chordata,Reptilia,Squamata,Anguidae,Ophisaurus,Ophisaurus ventralis,ventralis,0.03217,kg,32.17,g,0.006827189,0.0382,0.212222222,W/kg
Chordata,Reptilia,Squamata,Trogonophidae,Trogonophis,Trogonophis wiegmanni,wiegmanni,0.00497,kg,4.97,g,0.001079594,0.0391,0.217222222,W/kg
Chordata,Reptilia,Squamata,Colubridae,Thamnophis,Thamnophis butleri,butleri,0.01904,kg,19.04,g,0.006251467,0.0591,0.328333333,W/kg
Chordata,Reptilia,Squamata,Varanidae,Varanus,Varanus gilleni,gilleni,0.0275,kg,27.5,g,0.010214733,0.195,0.371444827,W/kg
Chordata,Reptilia,Squamata,Colubridae,Natrix,Natrix maura,maura,0.0225,kg,22.5,g,0.0125,0.1,0.555555556,W/kg
Chordata,Reptilia,Squamata,Colubridae,Natrix,Natrix natrix,natrix,0.0375,kg,37.5,g,0.025,0.12,0.666666667,W/kg
Chordata,Reptilia,Squamata,Colubridae,Natrix,Natrix helvetica,helvetica,0.0825,kg,82.5,g,0.09625,0.21,1.166666667,W/kg
Chordata,Reptilia,Squamata,Teiidae,Cnemidophorus,Cnemidophorus murinus,murinus,0.0552,kg,55.2,g,0.018505877,0.23,0.335251393,W/kg
Chordata,Reptilia,Squamata,Varanidae,Varanus,Varanus gouldii,gouldii,0.169,kg,169,g,0.040752005,0.0678,0.241136124,W/kg
Chordata,Reptilia,Squamata,Varanidae,Varanus,Varanus panoptes,panoptes,2.003,kg,2003,g,0.633308464,0.0889,0.316179962,W/kg
Chordata,Reptilia,Squamata,Sphaerodactylidae,Sphaerodactylus,Sphaerodactylus cinereus,cinereus,0.00054,kg,0.54,g,0.000251932,0.096,0.466541471,W/kg
Chordata,Reptilia,Squamata,Sphaerodactylidae,Sphaerodactylus,Sphaerodactylus notatus,notatus,0.00033,kg,0.33,g,0.000155562,0.097,0.471401278,W/kg
Chordata,Reptilia,Squamata,Dactyloidae,Anolis,Anolis sagrei,sagrei,4e-04,kg,0.4,g,0.000390728,0.201,0.976821204,W/kg
Chordata,Reptilia,Squamata,Eublepharidae,Coleonyx,Coleonyx switaki,switaki,0.00946,kg,9.46,g,0.003889111,0.074,0.411111111,W/kg
Chordata,Reptilia,Squamata,Eublepharidae,Coleonyx,Coleonyx variegatus,variegatus,0.00362,kg,3.62,g,0.002936222,0.146,0.811111111,W/kg
